# Time		Signal_1	Signal_2	Signal_3	Signal_4
25.043 -22.3488 20.0671 -36.3064 0.743388
25.044 -22.0451 20.2008 -36.6567 1.01592
25.045 -21.7401 20.334 -37.0056 1.2896
25.046 -21.4339 20.4665 -37.3532 1.5644
25.047 -21.1263 20.5984 -37.6994 1.84032
25.048 -20.8175 20.7296 -38.0443 2.11732
25.049 -20.5074 20.8602 -38.3878 2.3954
25.05 -20.196 20.9902 -38.7299 2.67454
25.051 -19.8835 21.1194 -39.0706 2.95473
25.052 -19.5698 21.2481 -39.4098 3.23594
25.053 -19.2548 21.376 -39.7476 3.51815
25.054 -18.9388 21.5032 -40.0838 3.80136
25.055 -18.6216 21.6298 -40.4186 4.08555
25.056 -18.3032 21.7557 -40.7518 4.37069
25.057 -17.9838 21.8808 -41.0835 4.65677
25.058 -17.6633 22.0053 -41.4136 4.94378
25.059 -17.3417 22.129 -41.7421 5.23169
25.06 -17.0191 22.252 -42.069 5.52049
25.061 -16.6954 22.3742 -42.3943 5.81016
25.062 -16.3708 22.4957 -42.7179 6.10068
25.063 -16.0451 22.6165 -43.0399 6.39205
25.064 -15.7185 22.7365 -43.3602 6.68423
25.065 -15.391 22.8557 -43.6787 6.97721
25.066 -15.0625 22.9742 -43.9956 7.27097
25.067 -14.7331 23.0919 -44.3107 7.5655
25.068 -14.4029 23.2087 -44.624 7.86078
25.069 -14.0717 23.3248 -44.9356 8.15679
25.07 -13.7397 23.4401 -45.2453 8.45351
25.071 -13.4069 23.5546 -45.5533 8.75093
25.072 -13.0733 23.6683 -45.8594 9.04902
25.073 -12.7389 23.7811 -46.1636 9.34778
25.074 -12.4038 23.8931 -46.466 9.64717
25.075 -12.0678 24.0043 -46.7664 9.94719
25.076 -11.7312 24.1147 -47.065 10.2478
25.077 -11.3939 24.2241 -47.3616 10.549
25.078 -11.0558 24.3328 -47.6563 10.8508
25.079 -10.7171 24.4405 -47.949 11.1531
25.08 -10.3778 24.5474 -48.2397 11.456
25.081 -10.0378 24.6535 -48.5285 11.7594
25.082 -9.69726 24.7586 -48.8152 12.0632
25.083 -9.3561 24.8629 -49.0999 12.3676
25.084 -9.01439 24.9662 -49.3825 12.6724
25.085 -8.67213 25.0687 -49.663 12.9776
25.086 -8.32935 25.1702 -49.9415 13.2833
25.087 -7.98607 25.2709 -50.2179 13.5894
25.088 -7.64231 25.3706 -50.4921 13.8958
25.089 -7.29809 25.4694 -50.7643 14.2027
25.09 -6.95342 25.5673 -51.0342 14.5098
25.091 -6.60835 25.6642 -51.302 14.8173
25.092 -6.26287 25.7602 -51.5676 15.1252
25.093 -5.91701 25.8552 -51.831 15.4333
25.094 -5.57081 25.9493 -52.0922 15.7417
25.095 -5.22426 26.0424 -52.3512 16.0503
25.096 -4.8774 26.1346 -52.6079 16.3592
25.097 -4.53025 26.2258 -52.8624 16.6683
25.098 -4.18282 26.316 -53.1145 16.9776
25.099 -3.83515 26.4052 -53.3644 17.2871
25.1 -3.48724 26.4935 -53.612 17.5967
25.101 -3.13912 26.5807 -53.8572 17.9065
25.102 -2.79081 26.667 -54.1002 18.2164
25.103 -2.44234 26.7522 -54.3407 18.5264
25.104 -2.09372 26.8365 -54.5789 18.8365
25.105 -1.74497 26.9197 -54.8147 19.1467
25.106 -1.39612 27.0019 -55.0481 19.457
25.107 -1.04718 27.0831 -55.2791 19.7672
25.108 -0.698183 27.1633 -55.5077 20.0775
25.109 -0.349142 27.2424 -55.7339 20.3878
25.11 -7.97592e-05 27.3205 -55.9576 20.698
25.111 0.348983 27.3975 -56.1788 21.0082
25.112 0.698024 27.4735 -56.3975 21.3184
25.113 1.04702 27.5485 -56.6138 21.6285
25.114 1.39596 27.6224 -56.8275 21.9384
25.115 1.74481 27.6952 -57.0388 22.2483
25.116 2.09356 27.767 -57.2475 22.558
25.117 2.44218 27.8377 -57.4537 22.8676
25.118 2.79066 27.9073 -57.6573 23.177
25.119 3.13896 27.9759 -57.8583 23.4862
25.12 3.48708 28.0433 -58.0568 23.7952
25.121 3.83499 28.1097 -58.2527 24.1039
25.122 4.18266 28.175 -58.4459 24.4124
25.123 4.53009 28.2392 -58.6366 24.7207
25.124 4.87724 28.3023 -58.8246 25.0287
25.125 5.2241 28.3643 -59.01 25.3363
25.126 5.57065 28.4252 -59.1928 25.6437
25.127 5.91686 28.485 -59.3729 25.9507
25.128 6.26271 28.5437 -59.5503 26.2573
25.129 6.60819 28.6012 -59.725 26.5636
25.13 6.95327 28.6577 -59.8971 26.8695
25.131 7.29793 28.713 -60.0664 27.1749
25.132 7.64215 28.7672 -60.2331 27.4799
25.133 7.98591 28.8202 -60.397 27.7845
25.134 8.32919 28.8722 -60.5581 28.0886
25.135 8.67197 28.923 -60.7166 28.3923
25.136 9.01423 28.9726 -60.8723 28.6954
25.137 9.35595 29.0211 -61.0252 28.998
25.138 9.6971 29.0685 -61.1754 29.3
25.139 10.0377 29.1147 -61.3227 29.6015
25.14 10.3776 29.1598 -61.4673 29.9024
25.141 10.717 29.2037 -61.6091 30.2028
25.142 11.0557 29.2465 -61.7481 30.5025
25.143 11.3937 29.2881 -61.8843 30.8015
25.144 11.7311 29.3285 -62.0177 31.1
25.145 12.0677 29.3678 -62.1482 31.3977
25.146 12.4036 29.4059 -62.2759 31.6948
25.147 12.7388 29.4429 -62.4007 31.9912
25.148 13.0732 29.4786 -62.5227 32.2868
25.149 13.4068 29.5132 -62.6419 32.5817
25.15 13.7396 29.5467 -62.7582 32.8759
25.151 14.0716 29.5789 -62.8716 33.1692
25.152 14.4027 29.61 -62.9821 33.4618
25.153 14.733 29.6399 -63.0897 33.7536
25.154 15.0624 29.6686 -63.1944 34.0446
25.155 15.3908 29.6961 -63.2963 34.3347
25.156 15.7184 29.7225 -63.3952 34.6239
25.157 16.045 29.7477 -63.4912 34.9122
25.158 16.3706 29.7716 -63.5843 35.1997
25.159 16.6953 29.7944 -63.6745 35.4863
25.16 17.0189 29.816 -63.7617 35.7719
25.161 17.3415 29.8364 -63.8461 36.0565
25.162 17.6631 29.8556 -63.9274 36.3402
25.163 17.9836 29.8736 -64.0059 36.623
25.164 18.3031 29.8904 -64.0813 36.9047
25.165 18.6214 29.9061 -64.1539 37.1854
25.166 18.9386 29.9205 -64.2234 37.465
25.167 19.2547 29.9337 -64.2901 37.7436
25.168 19.5696 29.9457 -64.3537 38.0212
25.169 19.8834 29.9565 -64.4144 38.2977
25.17 20.1959 29.9662 -64.4721 38.573
25.171 20.5072 29.9746 -64.5268 38.8473
25.172 20.8173 29.9818 -64.5785 39.1204
25.173 21.1261 29.9878 -64.6273 39.3923
25.174 21.4337 29.9926 -64.6731 39.6631
25.175 21.74 29.9962 -64.7159 39.9327
25.176 22.045 29.9986 -64.7557 40.2011
25.177 22.3486 29.9998 -64.7925 40.4683
25.178 22.6509 29.9998 -64.8263 40.7343
25.179 22.9518 29.9986 -64.8571 40.999
25.18 23.2514 29.9962 -64.8849 41.2625
25.181 23.5496 29.9926 -64.9097 41.5246
25.182 23.8463 29.9878 -64.9315 41.7855
25.183 24.1416 29.9818 -64.9503 42.0451
25.184 24.4355 29.9746 -64.9661 42.3033
25.185 24.7278 29.9662 -64.9788 42.5602
25.186 25.0187 29.9565 -64.9886 42.8157
25.187 25.3081 29.9457 -64.9954 43.0699
25.188 25.596 29.9337 -64.9992 43.3227
25.189 25.8823 29.9205 -64.9999 43.5741
25.19 26.1671 29.9061 -64.9977 43.824
25.191 26.4503 29.8904 -64.9924 44.0725
25.192 26.7319 29.8736 -64.9841 44.3196
25.193 27.0119 29.8556 -64.9728 44.5652
25.194 27.2902 29.8364 -64.9585 44.8094
25.195 27.567 29.816 -64.9413 45.052
25.196 27.842 29.7944 -64.921 45.2931
25.197 28.1154 29.7716 -64.8977 45.5327
25.198 28.3871 29.7477 -64.8714 45.7708
25.199 28.6571 29.7225 -64.842 46.0073
25.2 28.9254 29.6962 -64.8097 46.2423
25.201 29.1919 29.6686 -64.7744 46.4757
25.202 29.4567 29.6399 -64.7361 46.7075
25.203 29.7197 29.61 -64.6949 46.9377
25.204 29.9809 29.5789 -64.6506 47.1662
25.205 30.2403 29.5467 -64.6033 47.3931
25.206 30.4979 29.5133 -64.5531 47.6184
25.207 30.7536 29.4786 -64.4998 47.842
25.208 31.0075 29.4429 -64.4436 48.064
25.209 31.2596 29.4059 -64.3844 48.2842
25.21 31.5097 29.3678 -64.3223 48.5028
25.211 31.758 29.3285 -64.2571 48.7196
25.212 32.0043 29.2881 -64.1891 48.9347
25.213 32.2488 29.2465 -64.118 49.1481
25.214 32.4912 29.2037 -64.044 49.3597
25.215 32.7318 29.1598 -63.967 49.5695
25.216 32.9703 29.1147 -63.8871 49.7776
25.217 33.2069 29.0685 -63.8043 49.9839
25.218 33.4415 29.0211 -63.7185 50.1883
25.219 33.674 28.9726 -63.6298 50.391
25.22 33.9046 28.923 -63.5382 50.5918
25.221 34.1331 28.8722 -63.4436 50.7908
25.222 34.3595 28.8203 -63.3461 50.9879
25.223 34.5839 28.7672 -63.2458 51.1832
25.224 34.8062 28.713 -63.1425 51.3766
25.225 35.0264 28.6577 -63.0363 51.5681
25.226 35.2445 28.6012 -62.9272 51.7577
25.227 35.4604 28.5437 -62.8153 51.9454
25.228 35.6743 28.485 -62.7004 52.1311
25.229 35.886 28.4252 -62.5827 52.315
25.23 36.0955 28.3643 -62.4622 52.4969
25.231 36.3029 28.3023 -62.3387 52.6768
25.232 36.508 28.2392 -62.2125 52.8548
25.233 36.711 28.175 -62.0834 53.0308
25.234 36.9118 28.1097 -61.9514 53.2048
25.235 37.1103 28.0434 -61.8166 53.3768
25.236 37.3066 27.9759 -61.6791 53.5468
25.237 37.5007 27.9073 -61.5387 53.7148
25.238 37.6925 27.8377 -61.3955 53.8807
25.239 37.8821 27.767 -61.2495 54.0446
25.24 38.0693 27.6953 -61.1007 54.2065
25.241 38.2543 27.6224 -60.9492 54.3663
25.242 38.437 27.5485 -60.7948 54.524
25.243 38.6174 27.4736 -60.6378 54.6797
25.244 38.7954 27.3976 -60.478 54.8333
25.245 38.9711 27.3205 -60.3154 54.9848
25.246 39.1445 27.2424 -60.1502 55.1341
25.247 39.3155 27.1633 -59.9822 55.2814
25.248 39.4841 27.0831 -59.8115 55.4265
25.249 39.6504 27.002 -59.6381 55.5695
25.25 39.8142 26.9197 -59.462 55.7104
25.251 39.9757 26.8365 -59.2832 55.8491
25.252 40.1348 26.7523 -59.1018 55.9857
25.253 40.2915 26.667 -58.9177 56.1201
25.254 40.4457 26.5808 -58.731 56.2523
25.255 40.5975 26.4935 -58.5417 56.3823
25.256 40.7469 26.4053 -58.3497 56.5102
25.257 40.8938 26.316 -58.1551 56.6358
25.258 41.0382 26.2258 -57.958 56.7593
25.259 41.1802 26.1346 -57.7582 56.8805
25.26 41.3197 26.0425 -57.5559 56.9995
25.261 41.4567 25.9494 -57.351 57.1163
25.262 41.5912 25.8553 -57.1436 57.2309
25.263 41.7232 25.7602 -56.9336 57.3432
25.264 41.8527 25.6643 -56.7211 57.4533
25.265 41.9797 25.5673 -56.5061 57.5611
25.266 42.1042 25.4695 -56.2886 57.6666
25.267 42.2261 25.3707 -56.0686 57.7699
25.268 42.3455 25.2709 -55.8461 57.8709
25.269 42.4624 25.1703 -55.6212 57.9697
25.27 42.5766 25.0687 -55.3938 58.0661
25.271 42.6884 24.9663 -55.164 58.1603
25.272 42.7975 24.8629 -54.9318 58.2522
25.273 42.9041 24.7587 -54.6972 58.3417
25.274 43.0081 24.6535 -54.4602 58.429
25.275 43.1095 24.5475 -54.2208 58.5139
25.276 43.2083 24.4406 -53.9791 58.5966
25.277 43.3045 24.3328 -53.735 58.6769
25.278 43.3981 24.2242 -53.4886 58.7549
25.279 43.4891 24.1147 -53.2399 58.8305
25.28 43.5775 24.0044 -52.9889 58.9038
25.281 43.6633 23.8932 -52.7355 58.9748
25.282 43.7464 23.7812 -52.48 59.0434
25.283 43.8269 23.6683 -52.2221 59.1097
25.284 43.9048 23.5547 -51.962 59.1736
25.285 43.98 23.4402 -51.6997 59.2352
25.286 44.0526 23.3249 -51.4352 59.2944
25.287 44.1225 23.2088 -51.1685 59.3512
25.288 44.1898 23.0919 -50.8996 59.4057
25.289 44.2544 22.9742 -50.6286 59.4578
25.29 44.3163 22.8558 -50.3554 59.5075
25.291 44.3756 22.7365 -50.0801 59.5549
25.292 44.4322 22.6166 -49.8027 59.5998
25.293 44.4862 22.4958 -49.5231 59.6424
25.294 44.5374 22.3743 -49.2416 59.6826
25.295 44.586 22.252 -48.9579 59.7204
25.296 44.6319 22.1291 -48.6722 59.7559
25.297 44.6751 22.0053 -48.3845 59.7889
25.298 44.7156 21.8809 -48.0947 59.8195
25.299 44.7535 21.7557 -47.803 59.8478
25.3 44.7886 21.6299 -47.5093 59.8736
25.301 44.8211 21.5033 -47.2137 59.8971
25.302 44.8508 21.3761 -46.9161 59.9181
25.303 44.8779 21.2481 -46.6166 59.9368
25.304 44.9022 21.1195 -46.3151 59.953
25.305 44.9239 20.9902 -46.0118 59.9668
25.306 44.9428 20.8603 -45.7067 59.9783
25.307 44.959 20.7297 -45.3997 59.9873
25.308 44.9726 20.5984 -45.0908 59.9939
25.309 44.9834 20.4665 -44.7802 59.9981
25.31 44.9915 20.334 -44.4677 59.9999
25.311 44.997 20.2009 -44.1535 59.9993
25.312 44.9997 20.0671 -43.8375 59.9963
25.313 44.9997 19.9328 -43.5198 59.9909
25.314 44.997 19.7978 -43.2004 59.9831
25.315 44.9915 19.6623 -42.8793 59.9729
25.316 44.9834 19.5262 -42.5565 59.9602
25.317 44.9726 19.3895 -42.232 59.9452
25.318 44.9591 19.2522 -41.9059 59.9277
25.319 44.9428 19.1144 -41.5782 59.9079
25.32 44.9239 18.976 -41.2489 59.8857
25.321 44.9022 18.8371 -40.918 59.861
25.322 44.8779 18.6977 -40.5856 59.834
25.323 44.8508 18.5577 -40.2516 59.8045
25.324 44.8211 18.4172 -39.9161 59.7727
25.325 44.7886 18.2762 -39.579 59.7385
25.326 44.7535 18.1348 -39.2406 59.7019
25.327 44.7157 17.9928 -38.9006 59.6628
25.328 44.6751 17.8503 -38.5592 59.6215
25.329 44.6319 17.7074 -38.2164 59.5777
25.33 44.586 17.564 -37.8722 59.5315
25.331 44.5374 17.4202 -37.5266 59.483
25.332 44.4862 17.2759 -37.1797 59.4321
25.333 44.4323 17.1312 -36.8314 59.3788
25.334 44.3756 16.986 -36.4819 59.3231
25.335 44.3164 16.8404 -36.131 59.2651
25.336 44.2544 16.6944 -35.7788 59.2047
25.337 44.1898 16.5481 -35.4255 59.142
25.338 44.1225 16.4013 -35.0708 59.0769
25.339 44.0526 16.2541 -34.715 59.0094
25.34 43.98 16.1066 -34.358 58.9396
25.341 43.9048 15.9586 -33.9998 58.8675
25.342 43.827 15.8104 -33.6405 58.793
25.343 43.7465 15.6617 -33.28 58.7162
25.344 43.6633 15.5128 -32.9185 58.6371
25.345 43.5776 15.3635 -32.5559 58.5556
25.346 43.4892 15.2139 -32.1922 58.4718
25.347 43.3982 15.0639 -31.8275 58.3857
25.348 43.3046 14.9137 -31.4617 58.2973
25.349 43.2084 14.7632 -31.095 58.2066
25.35 43.1096 14.6124 -30.7273 58.1135
25.351 43.0081 14.4613 -30.3587 58.0182
25.352 42.9041 14.3099 -29.9891 57.9206
25.353 42.7976 14.1583 -29.6187 57.8208
25.354 42.6884 14.0064 -29.2473 57.7186
25.355 42.5767 13.8543 -28.8751 57.6142
25.356 42.4624 13.7019 -28.5021 57.5075
25.357 42.3456 13.5494 -28.1283 57.3986
25.358 42.2262 13.3966 -27.7536 57.2874
25.359 42.1043 13.2436 -27.3782 57.1739
25.36 41.9798 13.0904 -27.0021 57.0583
25.361 41.8528 12.937 -26.6252 56.9403
25.362 41.7233 12.7835 -26.2476 56.8202
25.363 41.5913 12.6298 -25.8694 56.6979
25.364 41.4568 12.4759 -25.4905 56.5733
25.365 41.3198 12.3219 -25.111 56.4466
25.366 41.1803 12.1677 -24.7308 56.3176
25.367 41.0383 12.0134 -24.3501 56.1865
25.368 40.8938 11.859 -23.9688 56.0532
25.369 40.7469 11.7045 -23.587 55.9177
25.37 40.5976 11.5499 -23.2046 55.7801
25.371 40.4458 11.3952 -22.8218 55.6403
25.372 40.2915 11.2404 -22.4385 55.4984
25.373 40.1349 11.0855 -22.0547 55.3543
25.374 39.9758 10.9305 -21.6706 55.2081
25.375 39.8143 10.7755 -21.286 55.0598
25.376 39.6504 10.6205 -20.901 54.9093
25.377 39.4842 10.4654 -20.5157 54.7568
25.378 39.3155 10.3103 -20.1301 54.6022
25.379 39.1445 10.1552 -19.7441 54.4455
25.38 38.9712 10 -19.3579 54.2867
25.381 38.7955 9.8449 -18.9714 54.1259
25.382 38.6174 9.68977 -18.5846 53.963
25.383 38.4371 9.53466 -18.1977 53.7981
25.384 38.2544 9.37957 -17.8105 53.6311
25.385 38.0694 9.22453 -17.4232 53.4621
25.386 37.8822 9.06953 -17.0357 53.2911
25.387 37.6926 8.91459 -16.6482 53.1181
25.388 37.5008 8.75971 -16.2605 52.9431
25.389 37.3067 8.60491 -15.8727 52.7661
25.39 37.1104 8.45019 -15.4849 52.5872
25.391 36.9119 8.29556 -15.0971 52.4063
25.392 36.7111 8.14104 -14.7092 52.2234
25.393 36.5081 7.98663 -14.3214 52.0386
25.394 36.303 7.83234 -13.9336 51.8519
25.395 36.0956 7.67818 -13.5459 51.6632
25.396 35.8861 7.52416 -13.1582 51.4727
25.397 35.6744 7.37029 -12.7707 51.2802
25.398 35.4605 7.21657 -12.3833 51.0859
25.399 35.2446 7.06303 -11.9961 50.8897
25.4 35.0265 6.90966 -11.609 50.6916
25.401 34.8063 6.75648 -11.2221 50.4917
25.402 34.584 6.60349 -10.8355 50.29
25.403 34.3596 6.45071 -10.4491 50.0864
25.404 34.1332 6.29814 -10.063 49.8811
25.405 33.9047 6.14579 -9.67724 49.6739
25.406 33.6741 5.99368 -9.29176 49.4649
25.407 33.4416 5.8418 -8.90662 49.2542
25.408 33.207 5.69018 -8.52185 49.0417
25.409 32.9704 5.53881 -8.13747 48.8275
25.41 32.7319 5.38772 -7.7535 48.6115
25.411 32.4913 5.2369 -7.36996 48.3938
25.412 32.2489 5.08637 -6.98689 48.1744
25.413 32.0044 4.93613 -6.60429 47.9533
25.414 31.7581 4.7862 -6.22221 47.7305
25.415 31.5098 4.63658 -5.84065 47.5061
25.416 31.2597 4.48729 -5.45964 47.28
25.417 31.0077 4.33832 -5.0792 47.0522
25.418 30.7538 4.1897 -4.69937 46.8229
25.419 30.498 4.04143 -4.32015 46.5919
25.42 30.2404 3.89351 -3.94157 46.3593
25.421 29.981 3.74597 -3.56366 46.1251
25.422 29.7198 3.5988 -3.18644 45.8894
25.423 29.4568 3.45201 -2.80993 45.6521
25.424 29.192 3.30562 -2.43416 45.4132
25.425 28.9255 3.15963 -2.05913 45.1729
25.426 28.6572 3.01405 -1.68489 44.931
25.427 28.3872 2.8689 -1.31145 44.6876
25.428 28.1155 2.72417 -0.938833 44.4427
25.429 27.8422 2.57988 -0.567062 44.1964
25.43 27.5671 2.43604 -0.196159 43.9486
25.431 27.2904 2.29265 0.173853 43.6993
25.432 27.012 2.14972 0.542952 43.4487
25.433 26.732 2.00727 0.911116 43.1966
25.434 26.4504 1.8653 1.27832 42.9431
25.435 26.1672 1.72382 1.64455 42.6883
25.436 25.8824 1.58283 2.00978 42.432
25.437 25.5961 1.44236 2.37398 42.1745
25.438 25.3083 1.30239 2.73713 41.9156
25.439 25.0189 1.16296 3.09922 41.6553
25.44 24.728 1.02405 3.46022 41.3938
25.441 24.4356 0.885681 3.82011 41.131
25.442 24.1417 0.747863 4.17887 40.8669
25.443 23.8464 0.6106 4.53647 40.6016
25.444 23.5497 0.473903 4.8929 40.335
25.445 23.2515 0.337779 5.24813 40.0672
25.446 22.952 0.202237 5.60214 39.7982
25.447 22.6511 0.067284 5.95492 39.528
25.448 22.3488 -0.0670713 6.30643 39.2566
25.449 22.0451 -0.200821 6.65666 38.9841
25.45 21.7401 -0.333957 7.00558 38.7104
25.451 21.4339 -0.466471 7.35319 38.4356
25.452 21.1263 -0.598355 7.69944 38.1597
25.453 20.8175 -0.729601 8.04434 37.8827
25.454 20.5074 -0.860202 8.38784 37.6046
25.455 20.196 -0.99015 8.72994 37.3255
25.456 19.8835 -1.11944 9.07061 37.0453
25.457 19.5698 -1.24805 9.40983 36.7641
25.458 19.2548 -1.37599 9.74758 36.4818
25.459 18.9388 -1.50325 10.0838 36.1986
25.46 18.6216 -1.62981 10.4186 35.9145
25.461 18.3032 -1.75568 10.7518 35.6293
25.462 17.9838 -1.88083 11.0835 35.3432
25.463 17.6633 -2.00527 11.4136 35.0562
25.464 17.3417 -2.12899 11.7421 34.7683
25.465 17.0191 -2.25198 12.069 34.4795
25.466 16.6954 -2.37423 12.3943 34.1898
25.467 16.3708 -2.49574 12.7179 33.8993
25.468 16.0451 -2.6165 13.0399 33.608
25.469 15.7185 -2.73649 13.3602 33.3158
25.47 15.391 -2.85572 13.6787 33.0228
25.471 15.0625 -2.97418 13.9956 32.729
25.472 14.7331 -3.09186 14.3107 32.4345
25.473 14.4029 -3.20875 14.624 32.1392
25.474 14.0717 -3.32484 14.9356 31.8432
25.475 13.7397 -3.44013 15.2453 31.5465
25.476 13.4069 -3.55461 15.5533 31.2491
25.477 13.0733 -3.66828 15.8594 30.951
25.478 12.7389 -3.78113 16.1636 30.6522
25.479 12.4038 -3.89314 16.4659 30.3528
25.48 12.0678 -4.00432 16.7664 30.0528
25.481 11.7312 -4.11466 17.065 29.7522
25.482 11.3939 -4.22415 17.3616 29.451
25.483 11.0558 -4.33278 17.6563 29.1492
25.484 10.7171 -4.44055 17.949 28.8469
25.485 10.3778 -4.54745 18.2397 28.544
25.486 10.0378 -4.65347 18.5285 28.2406
25.487 9.69726 -4.75862 18.8152 27.9368
25.488 9.35611 -4.86287 19.0999 27.6324
25.489 9.01439 -4.96623 19.3825 27.3276
25.49 8.67213 -5.06869 19.663 27.0224
25.491 8.32935 -5.17025 19.9415 26.7167
25.492 7.98607 -5.27089 20.2179 26.4106
25.493 7.64231 -5.37061 20.4921 26.1042
25.494 7.29809 -5.46941 20.7643 25.7973
25.495 6.95343 -5.56728 21.0342 25.4902
25.496 6.60835 -5.66421 21.302 25.1827
25.497 6.26287 -5.76019 21.5676 24.8748
25.498 5.91702 -5.85523 21.831 24.5667
25.499 5.57081 -5.94932 22.0922 24.2583
25.5 5.22426 -6.04244 22.3512 23.9497
25.501 4.8774 -6.1346 22.6079 23.6408
25.502 4.53025 -6.22579 22.8624 23.3317
25.503 4.18282 -6.316 23.1145 23.0224
25.504 3.83515 -6.40524 23.3644 22.7129
25.505 3.48724 -6.49348 23.612 22.4033
25.506 3.13912 -6.58073 23.8572 22.0935
25.507 2.79082 -6.66699 24.1002 21.7836
25.508 2.44234 -6.75224 24.3407 21.4736
25.509 2.09372 -6.83648 24.5789 21.1635
25.51 1.74497 -6.91971 24.8147 20.8533
25.511 1.39612 -7.00192 25.0481 20.543
25.512 1.04718 -7.08311 25.2791 20.2328
25.513 0.698185 -7.16327 25.5077 19.9225
25.514 0.349143 -7.2424 25.7339 19.6122
25.515 8.10455e-05 -7.32049 25.9576 19.302
25.516 -0.348981 -7.39754 26.1788 18.9918
25.517 -0.698023 -7.47354 26.3975 18.6816
25.518 -1.04702 -7.54849 26.6138 18.3715
25.519 -1.39596 -7.62239 26.8275 18.0616
25.52 -1.74481 -7.69522 27.0388 17.7517
25.521 -2.09356 -7.76699 27.2475 17.442
25.522 -2.44218 -7.83769 27.4537 17.1324
25.523 -2.79065 -7.90732 27.6573 16.823
25.524 -3.13896 -7.97587 27.8583 16.5138
25.525 -3.48708 -8.04333 28.0568 16.2048
25.526 -3.83499 -8.10972 28.2527 15.8961
25.527 -4.18266 -8.17501 28.4459 15.5876
25.528 -4.53009 -8.23921 28.6366 15.2793
25.529 -4.87724 -8.30231 28.8246 14.9714
25.53 -5.2241 -8.36431 29.01 14.6637
25.531 -5.57065 -8.4252 29.1928 14.3563
25.532 -5.91686 -8.48499 29.3729 14.0493
25.533 -6.26271 -8.54366 29.5503 13.7427
25.534 -6.60819 -8.60122 29.725 13.4364
25.535 -6.95327 -8.65766 29.8971 13.1305
25.536 -7.29793 -8.71298 30.0664 12.8251
25.537 -7.64215 -8.76717 30.2331 12.5201
25.538 -7.98591 -8.82023 30.397 12.2155
25.539 -8.32919 -8.87216 30.5581 11.9114
25.54 -8.67197 -8.92295 30.7166 11.6077
25.541 -9.01423 -8.97261 30.8723 11.3046
25.542 -9.35595 -9.02112 31.0252 11.002
25.543 -9.6971 -9.06849 31.1754 10.7
25.544 -10.0377 -9.11471 31.3227 10.3985
25.545 -10.3776 -9.15978 31.4673 10.0976
25.546 -10.717 -9.2037 31.6091 9.79724
25.547 -11.0557 -9.24646 31.7481 9.49753
25.548 -11.3937 -9.28807 31.8843 9.19846
25.549 -11.731 -9.32851 32.0177 8.90003
25.55 -12.0677 -9.36779 32.1482 8.60227
25.551 -12.4036 -9.40591 32.2759 8.3052
25.552 -12.7388 -9.44285 32.4007 8.00883
25.553 -13.0732 -9.47863 32.5227 7.71319
25.554 -13.4068 -9.51324 32.6419 7.41828
25.555 -13.7396 -9.54667 32.7582 7.12413
25.556 -14.0716 -9.57893 32.8716 6.83075
25.557 -14.4027 -9.61 32.9821 6.53817
25.558 -14.733 -9.6399 33.0897 6.2464
25.559 -15.0624 -9.66862 33.1944 5.95545
25.56 -15.3908 -9.69615 33.2963 5.66535
25.561 -15.7184 -9.7225 33.3952 5.37611
25.562 -16.045 -9.74766 33.4912 5.08775
25.563 -16.3706 -9.77163 33.5843 4.80029
25.564 -16.6953 -9.79441 33.6745 4.51375
25.565 -17.0189 -9.816 33.7617 4.22813
25.566 -17.3415 -9.8364 33.8461 3.94347
25.567 -17.6631 -9.85561 33.9274 3.65977
25.568 -17.9836 -9.87362 34.0059 3.37705
25.569 -18.3031 -9.89043 34.0813 3.09533
25.57 -18.6214 -9.90605 34.1539 2.81464
25.571 -18.9386 -9.92047 34.2234 2.53497
25.572 -19.2547 -9.93369 34.2901 2.25636
25.573 -19.5696 -9.94572 34.3537 1.97881
25.574 -19.8833 -9.95654 34.4144 1.70235
25.575 -20.1959 -9.96616 34.4721 1.42699
25.576 -20.5072 -9.97458 34.5268 1.15275
25.577 -20.8173 -9.9818 34.5785 0.879637
25.578 -21.1261 -9.98782 34.6273 0.607678
25.579 -21.4337 -9.99263 34.6731 0.336887
25.58 -21.74 -9.99624 34.7159 0.0672779
25.581 -22.045 -9.99865 34.7557 -0.201131
25.582 -22.3486 -9.99985 34.7925 -0.468325
25.583 -22.6509 -9.99985 34.8263 -0.734287
25.584 -22.9518 -9.99865 34.8571 -0.999002
25.585 -23.2514 -9.99624 34.8849 -1.26245
25.586 -23.5496 -9.99263 34.9097 -1.52462
25.587 -23.8463 -9.98782 34.9315 -1.7855
25.588 -24.1416 -9.9818 34.9503 -2.04507
25.589 -24.4355 -9.97458 34.9661 -2.30331
25.59 -24.7278 -9.96617 34.9788 -2.5602
25.591 -25.0187 -9.95654 34.9886 -2.81574
25.592 -25.3081 -9.94572 34.9954 -3.06991
25.593 -25.596 -9.9337 34.9992 -3.32269
25.594 -25.8823 -9.92048 34.9999 -3.57406
25.595 -26.1671 -9.90606 34.9977 -3.82402
25.596 -26.4503 -9.89044 34.9924 -4.07254
25.597 -26.7319 -9.87363 34.9841 -4.31962
25.598 -27.0119 -9.85562 34.9728 -4.56523
25.599 -27.2902 -9.83641 34.9585 -4.80936
25.6 -27.567 -9.81601 34.9413 -5.052
25.601 -27.842 -9.79442 34.921 -5.29314
